minHBint8,minHBint4,minHBint7,nAtomLAC,nN,ETA_dBeta,SsssCH,SaaNH,minHBint6,C3SP2,nBondsD2,MDEC-22,ALogP,BCUTp-1l,minHBa,maxHBa,SdssC,minHBint5,nHsOH,AMR,Caco-2
0,0,0,3,2,0.5,0,0,1.178502302,4,0,31.06698796,0.8493,4.868989939,2.282708622,10.08592966,0,1.049355003,2,147.6243,0
0,0,0,2,2,0,0,0,1.153967578,4,0,25.34854299,0.6387,4.870076036,2.252130151,10.12865669,0,1.024656635,2,151.3562,0
0,0,0,2,2,-0.5,0,0,1.14923674,4,0,27.91725377,0.3507,4.870087081,2.255088731,10.14254558,0,1.019042556,2,154.2678,0
0,0,0,6,0,-9.5,3.147888368,0,0,2,0,20.35298964,-1.7157,4.354567446,5.157747935,10.41309695,0,0,2,100.1263,0
1.269227922,0,0,0,0,-7.5,2.084922131,0,2.502881447,2,0,9.819726252,-0.1624,4.816246755,5.484357363,10.51706467,0,0,2,90.5316,1
1.604611469,0,0,0,0,-7,2.777222983,0,2.546001395,2,0,9.819726252,-0.8193,4.806422143,5.459219183,10.25780541,0,0,2,84.0281,1
4.439637291,-0.969779147,6.677828556,3,0,8,0,0,3.090381185,4,3,14.93313198,2.4813,3.90918238,-1.947903056,13.41311853,-1.022885217,0,2,134.9454,0
4.414280105,-1.03072144,6.718812602,3,0,7.75,0,0,3.086693914,4,3,12.87950857,2.3911,3.909176611,-2.05597302,13.54371624,-1.208735911,0,2,135.0732,0
4.435046425,-0.963281908,6.639320617,3,0,7.5,0,0,3.05892239,5,3,12.87950857,2.9277,3.909220544,-1.96222302,13.5244186,-1.018631744,0,2,139.2274,0
4.440388824,-0.962115114,6.651432682,3,0,7.5,0,0,3.047759272,5,3,12.6807702,2.9277,3.909335765,-1.972121163,13.63395186,-1.006409807,0,2,139.2274,0
4.415324385,-1.022060798,6.693294999,3,0,7.25,0,0,3.044713917,5,3,11.01064048,2.8375,3.909330957,-2.080191127,13.80454958,-1.192260501,0,2,139.3552,0
4.440731816,-0.950050889,6.614340895,3,0,7.25,0,0,3.01859451,5,3,11.01064048,3.2964,3.909395361,-1.976217361,13.75860542,-0.98142481,0,2,143.9436,0
0,0,0,3,1,2.5,0.440311075,0,1.083033959,5,2,23.30063728,3.3515,3.927597399,2.444797388,10.86403195,-0.959941333,0,2,139.5282,0
0,0,0,3,1,2.5,0.389070948,0,1.08602313,5,2,23.03489722,3.3515,3.928211492,2.476001092,10.87556935,-0.959702311,0,2,139.5282,0
0,0,0,3,1,3.75,0,0,1.022155293,4,2,23.30063728,2.884,3.926959732,2.178130721,14.01289613,-0.995987704,0,2,126.6083,0
0,0,0,3,1,4,0,0,1.11509985,4,2,26.65949099,2.9742,3.926984022,2.397297388,10.78870356,-0.960827173,0,2,126.4805,0
0,0,0,2,3,4,0,0,1.045091123,4,1,24.43088738,2.5635,4.052506432,2.283257996,13.6339274,0,0,2,140.263,0
0,0,0,3,3,3.75,0,0,1.042156956,4,1,25.68210128,3.0237,4.122396095,2.309885215,13.66443679,0,0,1,146.4959,0
0,0,0,2,3,4.75,0,0,1.054335412,4,1,23.56784013,3.2355,4.122367823,2.303454413,13.62602446,0,0,1,138.5608,0
0,0,0,2,5,5,0,0,1.054156933,4,1,23.56784013,2.9449,4.122461716,1.611957703,13.63015904,0,0,1,143.0127,0
0,0,0,2,5,5,0,0,1.054984018,4,1,23.56784013,2.659,4.122411492,1.422582548,13.62694459,0,0,1,140.9985,0
0,0,0,2,5,5.75,0,2.451167664,1.062083793,4,1,23.56784013,2.5567,4.122373163,2.301567361,13.60423022,0,0,1,135.3018,0
0,0,0,2,3,4.5,0,0,1.051399965,4,1,26.96962369,1.7322,4.122523343,1.973068814,13.63850974,0,0,1,144.1313,0
0,0,0,3,1,1.25,0,0,0.964107887,5,2,23.56784013,3.8767,3.568084442,2.064117116,13.08476927,-1.041173381,0,2,131.695,0
0,0,0,2,3,4.5,0,0,1.052248167,4,1,26.96962369,2.2873,4.122473104,1.922582548,13.63529529,0,0,1,144.0998,0
0,0,0,2,3,5.25,0,3.068246801,1.059453791,4,1,26.96962369,1.6299,4.122446706,2.320699592,13.61285002,0,0,1,138.4346,0
0,6.299119631,0,3,2,-0.25,0,0,1.009174023,4,2,26.32940981,3.3107,3.101841225,2.199169644,13.61637435,-0.598343638,0,1,140.8889,0
0,0,0,3,2,1,-2.595635374,0,1.022305712,4,2,24.80189905,3.1044,3.149560348,2.13537643,13.59611772,-0.583482527,0,1,137.0876,0
0,0,0,3,2,3,0,0,1.052027907,4,2,23.56784013,2.5913,4.122311089,2.278964055,13.57109654,-0.153204749,0,1,132.5272,0
0,0,0,3,1,2.25,0,0,1.05141097,4,1,23.56784013,2.6201,3.842594482,2.261980636,13.53853429,-0.810612156,0,2,125.7794,0
0,0,0,3,1,3.75,0,0,1.051568586,4,2,23.56784013,2.884,3.92696786,2.243964055,13.53210349,-0.991167712,0,2,126.6083,0
0,0,0,3,1,2,0,0,1.070945181,5,2,23.56784013,4.3348,3.927367051,2.431464055,10.87455354,-0.961173381,0,2,144.3872,0
0,0,0,3,1,3.25,0,0,1.013193872,5,2,20.77158513,3.3304,3.927113818,2.191464055,14.42493317,-0.995715997,0,2,130.8903,0
0,0,0,3,1,3.5,0,0,1.104561342,5,2,23.56784013,3.4206,3.927137293,2.410630721,10.81262646,-0.960555467,0,2,130.7625,0
0,0,0,3,1,2.5,0.478603844,0,1.084299279,5,2,23.56784013,3.3515,3.927290344,2.42914924,10.85465192,-0.960117069,0,2,139.5282,0
0,0,0,4,1,2,0,0,1.081410053,5,2,30.52469629,2.3163,3.927270593,2.442536192,10.8707963,-0.957766067,0,2,141.8477,0
0,0,0,5,1,1.5,0,0,1.074577751,5,2,32.8318228,2.0283,3.92727988,2.448709031,10.88618992,-0.95706477,0,2,144.7593,0
0,0,0,3,1,2,0.728603844,0,1.09340887,5,2,27.66622504,2.9837,3.927266765,2.449557403,10.85855817,-0.955672625,0,2,136.9668,0
0,0,0,3,1,1.5,0.710085325,0,1.084358534,5,2,30.00725533,2.6957,3.927310882,2.457369903,10.87758931,-0.955021583,0,2,139.8784,0
0,0,0,3,1,2,0.615137185,0,1.07785376,5,2,25.8742263,3.6727,3.927290013,2.438125052,10.87158617,-0.959127132,0,2,144.2828,0
0,0,0,3,1,1.5,0.865137185,0,1.084761308,5,2,29.96771025,3.3049,3.92727826,2.453750052,10.87504638,-0.955220882,0,2,141.7214,0
0,0,0,3,1,0.75,0,0,0.99281574,5,2,25.8742263,4.1323,3.337042221,2.158575733,12.80245999,-1.030371345,0,2,136.1468,0
0,0,0,3,2,2,0.367492733,0,1.068234402,4,2,20.77158513,1.9523,3.927127389,2.36664924,10.84873476,-0.967061514,0,2,137.0497,0
0,0,0,4,1,2,0.52952977,0,1.076408394,5,2,25.31630958,2.6753,3.927328418,2.439353322,10.87390608,-0.959196931,0,2,142.606,0
0,0,0,3,1,2.25,0.098974214,0,0.995602019,5,2,20.77158513,3.2613,3.927267225,2.209982573,14.94659983,-0.9952776,0,2,139.656,0
0,0,0,3,1,2.25,0.23277051,0,0.943898692,5,2,20.3429396,3.2613,3.927245175,2.091186277,15.38790809,-1.00134373,0,2,139.656,0
0,0,0,3,1,1.75,0.443285333,0,0.938946873,5,2,22.34724197,3.5825,3.927244845,2.10016209,15.47799123,-1.000353792,0,2,144.4106,0
0,0,7.217771483,3,1,0.25,0.243409014,0,0.651849681,5,2,23.56784013,4.0101,3.926754379,1.387482573,15.36325391,-1.14085781,0,2,140.2303,0
0,0,7.217771483,3,1,0.25,0.243409014,0,0.651849681,5,2,23.56784013,4.0101,3.926754379,1.387482573,15.36325391,-1.14085781,0,2,140.2303,0
0,0,7.217771483,3,1,0.25,0.243409014,0,0.651849681,5,2,23.56784013,4.0101,3.926754379,1.387482573,15.36325391,-1.14085781,0,2,140.2303,0
0,0,7.088121167,3,1,1,-2.452181304,0,0.809980356,5,2,23.56784013,3.5158,3.926933118,1.753223314,15.34242057,-1.078553283,0,2,139.3406,0
0,0,7.088121167,3,1,1,-2.452181304,0,0.809980356,5,2,23.56784013,3.5158,3.926933118,1.753223314,15.34242057,-1.078553283,0,2,139.3406,0
0,0,7.088121167,3,1,1,-2.452181304,0,0.809980356,5,2,23.56784013,3.5158,3.926933118,1.753223314,15.34242057,-1.078553283,0,2,139.3406,0
0,0,0,3,1,2.5,0.478603844,0,1.084299279,5,2,23.56784013,3.3515,3.927290344,2.42914924,10.85465192,-0.960117069,0,2,139.5282,0
0,0,0,3,1,2.5,0.478603844,0,1.084299279,5,2,23.56784013,3.3515,3.927290344,2.42914924,10.85465192,-0.960117069,0,2,139.5282,0
0,1.6888822,0,3,1,-2.75,3.195551207,0,7.271425636,5,3,27.72122766,-0.1777,3.947539266,2.768497842,11.91967455,2.841242513,0,2,135.859,0
0,0,0,3,0,-0.25,3.180528728,0,0,5,3,23.19386878,0.9424,3.92555433,8.860993749,10.79384972,2.012828528,0,2,120.7362,0
0,0,0,3,1,-4.25,3.110888221,0,5.114319862,5,3,30.34377789,-0.3268,4.200717665,1.435125411,12.42134972,2.713105502,6.939092977,3,144.9364,0
0,0,0,3,1,-3,3.186372985,0,0,5,3,26.00837604,0.2126,4.107229409,1.504569856,12.14232194,2.864533182,7.120502942,2,138.6441,0
0,0,0,3,2,-3.75,3.239240597,0,0,5,3,26.00837604,0.7884,4.853567688,2.048064042,12.08945913,2.957067298,0,1,144.6742,0
0,1.278420666,0,3,2,-2.75,3.227169815,0,5.367930594,5,3,27.72122766,-0.4673,4.759556788,2.848497842,11.96049088,2.91883647,0,1,137.5165,0
0,0,0,3,2,-2.25,3.224286506,0,0,5,3,26.00837604,-0.1793,4.761383745,2.752247842,11.82982194,2.877208742,5.592482213,1,134.6049,0
7.208981036,0,0,5,1,-3.75,3.206212806,0,1.729260339,5,3,31.44057984,-0.7537,3.946135209,2.904847049,12.10979447,2.916926681,0,2,141.6822,0
0,0,7.227309886,4,1,-3.25,3.201428158,0,0,5,3,29.54219584,-0.4657,3.946603307,2.85127562,12.02713629,2.886025439,1.713379809,2,138.7706,0
0,0,0,3,1,-2.25,3.188253342,0,0,5,3,26.00837604,0.1103,3.94941093,2.627247842,11.77426639,2.771485533,7.375638383,2,132.9474,0
0,0,0,4,1,-2.5,3.258788424,0,0,5,3,27.72122766,0.0343,4.824744364,2.928497842,12.00130721,2.996430426,0,1,137.3925,0
0,0,0,7,0,0.25,0,0,0,4,0,11.40008145,0.9007,5.230974596,9.891365531,10.13632406,0,0,3,102.8238,1
0,0,0,7,1,-3,0,0,0,4,0,16.46624038,1.667,5.23155651,2.129342575,10.0217524,0,0,1,124.2754,1
0,0,0,7,1,-2.75,0,0,0,3,0,16.46624038,0.6575,5.034807156,2.105673936,10.11341578,0,0,2,121.5989,1
0,0,0,7,0,0.75,0,0,0,3,0,13.70607308,0.4543,5.032391837,9.637250304,9.95549073,0,0,3,98.5418,1
0,0,0,7,0,1.25,0,0,0,2,0,16.478291,0.0079,4.911690706,9.560213267,9.900899681,0,0,3,94.2598,1
0,0,0,5,0,1.75,0,0,0,3,0,8.807309437,1.4167,5.012744661,9.522859872,9.810082567,0,0,3,91.8914,1
0,0,0,5,0,2.25,0,0,0,2,0,11.22285007,0.9703,4.892043439,9.445822835,9.755491518,0,0,3,87.6094,1
4.512922827,-0.84330675,3.466559397,3,0,8,0,0,-0.921880673,3,2,16.10022765,1.7356,3.909213379,-1.666840235,10.65725882,-0.993110837,0,3,126.9229,0
4.257182691,-0.832330425,3.462551497,3,0,6.5,0,0,-0.911140268,3,1,16.10022765,1.4717,3.824838539,-1.655667396,10.74406438,-0.812555281,0,3,126.094,0
3.917623933,-0.8326067,3.467925365,3,1,8,0,0,-0.910970713,3,2,16.10022765,1.3406,4.218963902,-1.652951346,10.87948104,-0.493110837,0,2,127.1451,0
4.452766849,-0.99805058,0,3,0,6.25,-2.6026195,0,3.117167659,4,2,15.82944605,2.7069,3.909459387,-1.981888316,13.67371521,-1.035890907,0,2,129.6422,0
4.545041582,-0.818700833,0,3,0,6.25,0,0,3.10238013,4,2,18.10112739,2.0629,3.909625231,-1.686925689,10.71699151,-0.983086473,0,2,136.1253,0
4.513739557,-0.850949329,0,3,0,6.5,-0.6026195,0,2.299102166,4,2,15.82944605,1.6437,3.909702558,-1.759666094,10.70942171,-0.99507458,-0.63678864,3,135.9585,0
1.011080844,-0.803701863,0,3,1,6.5,0,0,3.078286313,3,2,15.82944605,2.0697,3.909758045,-1.67522165,10.72379813,-0.97861119,0,2,138.9365,0
4.53960948,-0.819663332,0,3,1,7.25,0,0,3.162133159,3,2,13.58510938,1.6827,3.909410884,-1.640118769,10.67425164,-0.981126989,0,2,127.5349,0
4.367888966,-1.191326541,0,3,0,5.25,0,0,3.095233576,4,2,13.59090917,3.111,3.90942866,-2.323551624,13.70788188,-1.094158203,0,2,130.6597,0
4.401925319,-1.110127142,0,3,0,5.5,0,0,3.102587817,4,2,15.82944605,3.2012,3.909437633,-2.18277309,13.69454854,-1.067710735,0,2,130.5319,0
4.510211435,-0.866475774,0,3,0,7.5,0,0,3.131437118,4,2,13.59090917,2.6549,3.909484371,-1.740897303,13.63961476,-1.001657297,0,2,129.7272,0
4.543137475,-0.780732037,0,3,0,6.75,0.3973805,0,3.047449477,4,2,15.82944605,2.676,3.909799013,-1.648554983,10.72719949,-0.974666417,0,2,138.3651,0
4.537639043,-0.780109511,0,3,0,6.25,0,0,2.998365562,4,2,15.82944605,3.6593,3.909952453,-1.68277309,10.74984688,-0.975874,0,2,143.2241,0
4.546698625,-0.782282152,0,3,0,7.25,0,0,3.094755441,4,2,18.10112739,2.41,3.909645641,-1.617670209,10.70412692,-0.97395193,0,2,134.4478,0
4.543326974,-0.789795715,0,3,0,7.75,0,0,3.136786329,4,2,15.82944605,2.7451,3.909492426,-1.600118769,10.67935368,-0.975209829,0,2,129.5994,0
4.536150269,-0.792732734,0,3,0,8.25,0,0,3.187418128,3,2,18.7256225,2.2987,3.909185558,-1.566878028,10.65187109,-0.975552258,0,2,125.3174,0
4.454288761,-0.972735901,0,3,0,5.5,0,0,3.137615296,4,2,16.10022765,3.2012,3.580959335,-1.914519515,12.96367845,-1.046218476,0,2,130.5319,0
4.502603279,-0.871013441,0,3,0,8,0,0,3.181057572,3,2,16.10022765,2.2085,3.909175867,-1.707656562,13.37878143,-1.001999726,0,2,125.4452,0
4.532494606,-0.816812898,0,3,0,7.25,0,0,3.156302401,3,2,16.10022765,1.8001,3.909251324,-1.636942512,10.68432548,-0.983301809,0,2,131.9609,0
4.513596532,-0.838648866,3.094379184,3,0,7.5,0,0,-0.829583854,4,2,13.86017668,2.182,3.909366919,-1.691058342,10.68118172,-0.99283913,0,3,131.2049,0
3.905402657,-0.833894258,3.445034071,4,0,7,0,0,-0.915094305,4,2,15.61730007,1.9536,4.386773384,-1.67993486,11.23804586,-0.560498659,0,3,136.1284,0
4.28932234,-0.838145569,3.456428959,4,0,7.5,0,0,-0.918529096,4,2,13.64858361,2.182,4.069400285,-1.676243528,10.87809215,-0.313857983,0,3,131.2049,0
4.14106614,-0.838728462,3.455292912,3,0,7.5,0,0,-0.918773174,4,2,14.09328547,2.2887,4.229587121,-1.674679231,11.00679586,-0.683183844,0,3,131.28,0
4.45901204,-0.858899807,3.463668688,3,0,7,0,0,-0.941808583,3,2,13.29361479,1.237,3.943563913,-1.721287228,10.81607165,-1.03750615,0,3,133.5664,0
4.50711257,-0.835728548,3.486012672,3,0,7.5,0,0,-0.918091191,4,2,13.21872969,2.182,3.928861604,-1.685169789,10.74218654,-0.990654298,0,3,131.2049,0
4.441559067,-0.836657783,3.467177943,3,0,7.5,0,0,-0.918125903,4,2,13.29361479,2.182,3.94850999,-1.681160199,10.7685589,-0.989036763,0,3,131.2049,0
4.55410733,-0.862068121,3.457634373,3,1,7.5,0,0,-0.940139933,2,2,13.29361479,0.0683,3.888369572,-1.687248399,10.62948104,-1.033110837,0,3,123.5505,0
0,-0.804070202,3.465836622,2,2,8.75,0,0,-0.883725908,3,1,19.30785628,1.1389,4.903063243,-1.63418013,9.959801891,0,0,2,144.4144,0
0,-0.807773244,3.476156079,2,2,9.5,0,2.935820593,-0.886627603,3,1,19.30785628,1.0366,4.903044411,-1.630241506,9.944007936,0,0,2,138.7177,0
0,-0.817275504,3.477276126,2,4,9.25,0,0,-0.89674759,3,1,16.10022765,1.5106,4.903031134,-1.647041734,9.951451197,0,0,2,141.3131,0
0,-0.816356238,3.476868811,2,4,9.25,0,0,-0.895988883,3,1,16.10022765,1.7965,4.903056574,-1.647116369,9.953773561,0,0,2,143.3273,0
4.187319508,-0.820528946,3.487394352,2,4,10,0,2.686900357,-0.899210066,3,1,16.10022765,1.6942,4.903016843,-1.642589468,9.935926338,0,0,2,137.6306,0
2.995950118,-0.831725112,3.447253392,3,1,6,0,0,-0.912541752,3,2,18.79459421,0.9035,3.947358687,-1.675707414,11.63767549,-0.262508985,7.541160396,3,139.1341,0
3.335046539,-0.865869278,3.427872569,3,1,4,0,0,-0.949668298,3,2,18.79459421,2.1623,3.10072739,-1.740750817,12.17443428,-0.600286763,0,2,141.2035,0
3.147735745,-0.824941564,3.464508567,3,1,7.25,0,0,-0.903927173,3,2,16.10022765,1.4429,4.533336084,-1.650533803,11.35864771,-0.155147874,0,2,132.8418,0
4.498768489,-0.886891309,0,3,0,6.5,-1.1026195,0,3.084145303,4,2,15.82944605,2.5837,3.909633364,-1.81522165,14.34038188,-1.005278662,0,2,134.2664,0
4.44879588,-0.995121265,0,3,0,5.75,0,0,3.071520535,4,2,15.82944605,2.646,3.909620961,-2.016106423,14.36121521,-1.03709849,0,2,134.664,0
4.415422084,-1.073520281,0,3,0,5.5,0,0,3.065624927,4,2,13.59090917,2.5558,3.909613261,-2.156884957,14.37454854,-1.063545958,0,2,134.7918,0
1.51062138,-0.781205295,1.143768006,3,1,7.25,0,0,-0.867136407,3,2,16.10022765,2.0052,3.918965375,-1.627164309,10.72577734,-0.973788563,0,3,133.8985,0
0,3.127790726,3.016763065,0,0,3.25,0,0,7.232289792,5,2,3.916275911,1.9165,4.947034009,5.316037651,12.2921027,0.8056661,0,2,85.9643,1
0,0.285040727,3.021809048,0,0,3.5,0,0,7.239944163,4,2,3.916275911,1.8388,4.949775249,0.503164824,12.31027829,0.898906841,0,2,86.3985,1
0,3.062755103,3.20550577,0,0,3,0,0,7.220035887,4,2,5.374496979,1.0448,4.838739581,5.211037651,14.11613526,0.091267952,0,2,86.6585,1
3.143905766,2.968135952,3.199558188,0,0,6,0,0,7.158038978,5,2,8.634582506,1.2924,4.508936192,5.270623189,13.99617874,-0.662877457,0,3,107.777,1
3.03939093,3.000937907,3.096585884,0,0,6.5,0,0,7.053025516,5,2,13.11097522,1.4728,4.870388571,5.416710443,12.73075224,0.409892763,0,3,107.5214,0
0,0,0,0,1,9.5,0,0,0,6,0,23.58802902,3.3131,6.817053003,0,0,0,0,0,112.0397,1
0,0,0,0,1,6.75,0,0,0,7,0,20.62866083,4.2156,3.663762695,13.16986775,13.16986775,0,0,0,117.2542,1
0,0,0,0,1,9.25,0,0,0,6,0,20.62866083,2.75,5.068518438,9.844794578,9.844794578,0,0,1,113.6452,0
0,0,0,0,1,6.75,0,0,0,7,0,20.53159932,4.2156,3.913770508,13.6650479,13.6650479,0,0,0,117.2542,1
0,0,0,0,1,9.25,0,0,0,6,0,20.53159932,2.75,5.568532518,10.35280093,10.35280093,0,0,1,113.6452,0
0,0,0,0,1,9.25,0,0,0,6,0,20.679307,3.6818,6.369038519,0.846849734,0.846849734,0,0,0,116.7559,1
0,0,0,0,1,9.25,0,0,0,6,0,20.679307,2.75,5.081357257,9.895545306,9.895545306,0,0,1,113.6452,0
0,0,0,0,1,9.25,0,0,0,6,0,20.35674543,3.6818,6.83233594,0.759143293,0.759143293,0,0,0,116.7559,1
0,-0.782440682,6.426920637,2,1,3,0,0,0,4,1,25.33479992,1.7291,5.319899652,-1.674157543,13.75142923,0.063354809,0,1,147.8506,0
0,-0.635483119,-0.573830921,2,1,1.25,0.107909993,0,0,5,0,26.40282935,1.2527,5.274675282,-1.399058362,10.31396529,0,0,2,146.5759,0
0.712294401,1.9066053,1.84404882,2,2,2.5,0,0,1.781159003,3,2,15.20323585,0.7532,4.863171387,2.046279648,12.89345908,0.31726294,1.999059433,2,134.9741,0
0.780339984,1.867603242,1.833563551,2,2,1.5,0,0,1.767830515,3,2,18.4088329,1.254,4.863209001,2.296279648,12.94300556,0.326413244,1.993509573,2,143.5617,0
0.818098644,1.869113589,1.838099408,2,2,1,0,0,1.772203763,3,2,22.88918367,-0.0042,4.863205118,2.407390759,12.94745001,0.344376889,2.002949238,2,138.8283,0
0.820250765,1.852643533,1.832614349,2,2,0.5,0,0,1.765520436,3,2,25.22361381,-0.2922,4.863216044,2.438640759,12.96893438,0.346954163,1.996212731,2,141.7399,0
0.817178636,1.855473177,4.509746746,2,2,0.75,0,0,0,3,2,27.75006677,0.7438,4.107767207,2.446905356,13.50368572,0.503016143,1.982944848,0,138.6567,0
0.821360272,1.88978281,4.565421252,2,2,-0.25,0,0,1.779773225,3,2,25.22361381,0.2452,4.108839152,2.44193937,13.5731935,0.380861476,2.001057104,0,145.3002,0
0.725500454,1.938274651,4.790031642,2,2,2.5,0,0,1.775834493,3,2,15.20323585,1.2261,4.108182129,2.038467148,13.45874022,0.180074732,2.039713937,1,133.4964,0
0.795563728,1.899674884,4.692880864,2,2,1.5,0,0,1.762785686,3,2,18.4088329,1.7269,4.108220001,2.288467148,13.49923747,0.189225035,2.035225423,1,142.084,0
0.834190444,1.901219952,4.693953828,2,2,1,0,0,1.76718763,3,2,22.88918367,0.4687,4.10821476,2.399578259,13.50232389,0.20718868,2.044882102,1,137.3506,0
0.836613832,1.884919439,4.653267694,2,2,0.5,0,0,1.760624866,3,2,25.22361381,0.1807,4.108225671,2.430828259,13.52032943,0.209765954,2.038505564,1,140.2622,0
0.808421869,1.837655869,1.736306125,2,2,-0.25,0,0,1.769191947,3,2,25.22361381,-0.2277,4.795101008,2.448406384,13.06972528,0.501220036,1.966989273,1,146.7779,0
0,0,0,2,1,-1,0,0,0,3,2,25.22361381,0.1031,4.79055535,2.447171816,13.15887069,0.248704446,0,0,150.135,0
0,0,0,2,1,1.75,0,0,0,3,2,15.20323585,1.5569,4.099115707,2.03723258,13.49597929,-0.072440858,0,0,136.8535,1
0,0,0,2,1,-0.25,0,0,0,3,2,25.22361381,0.5115,4.099159249,2.429593691,13.5575685,-0.042749635,0,0,143.6193,0
0,2.97032673,3.060241378,2,1,2.5,0,0,3.363992605,3,2,15.20323585,1.0195,4.85349053,2.033933969,12.85345908,-0.106348171,0,2,133.2932,0
0,2.945039,3.039413899,2,1,1,0,0,3.344601248,3,2,22.88918367,0.2621,4.853524237,2.39504508,12.90745001,-0.079234222,0,2,137.1474,0
0,2.932376296,3.028615954,2,1,0.5,0,0,3.332910779,3,2,25.22361381,-0.0259,4.853535165,2.42629508,12.92893438,-0.076656948,0,2,140.059,0
0,2.972026243,0,2,1,2.5,0,0,3.368194272,3,2,15.20323585,1.4924,4.098502211,2.026121469,13.44311522,-0.24353638,0,1,131.8155,0
0,2.944621601,0,2,1,1.5,0,0,3.344682409,3,2,18.4088329,1.9932,4.098540088,2.276121469,13.48361247,-0.234386076,0,1,140.4031,0
0,2.947034219,0,2,1,1,0,0,3.349168684,3,2,22.88918367,0.735,4.098534841,2.38723258,13.48669889,-0.216422431,0,1,135.6697,0
0,2.934495093,0,2,1,0.5,0,0,3.337622891,3,2,25.22361381,0.447,4.098545753,2.41848258,13.50470443,-0.213845157,0,1,138.5813,0
0,0,0,3,1,-7,0.494060782,0,0,5,1,33.3150817,0.0007,3.278035557,2.286399294,12.49800617,2.817601438,0,2,136.6569,0
0,0,0,3,2,-0.75,0.133249004,0,0,6,1,30.31001263,1.2735,3.278047946,2.278216329,12.54402582,2.44098154,0,1,154.5291,0
0,0,0,3,1,-3.25,-3.094814291,0,0,6,1,26.88071015,2.233,2.989523533,2.174898687,15.3089164,1.190319115,0,1,149.8054,0
0,0,0,3,1,-1.5,0.101012811,0,0,6,1,30.31001263,1.5013,3.278029041,2.251553441,14.70897687,2.111888569,0,1,149.6718,0
0,0,0,3,1,-1.75,0.142377978,0,0,7,1,29.89501121,2.0379,3.278069426,2.282508114,12.53211796,2.530684866,0,1,153.826,1
0,0,0,3,2,-6,0.167781035,0,0,6,2,33.3150817,1.5488,3.278061379,2.294548668,12.50359428,4.228982051,0,1,144.7342,0
0,0,0,3,1,-0.5,0.128808759,0,0,6,1,33.03354989,1.527,3.278030322,2.266723509,12.48888669,2.325203479,0,2,144.506,0
0,10.08211514,0,4,0,-1,0,0,3.390678027,1,1,2.381101578,-0.3203,4.196400391,4.446109221,13.22041926,-1.517361111,0,1,54.5782,1
0,0,0,4,0,-0.5,0,0,2.731512077,1,1,3.34162531,0.7779,4.890988307,0.556117806,11.66773533,-0.26742284,0,1,63.4994,1
0,0,0,4,0,0,0,0,2.725906199,1,1,3.34162531,0.9459,5.035599242,5.149730621,11.6833389,-0.244953704,0,1,69.1354,1
0,0,0,4,0,0,0,0,3.01450607,1,1,4.700099553,0.4932,4.841052309,5.068753254,11.50513931,-0.289861111,0,1,61.6012,1
0,0,0,4,0,0,0,0,2.735142155,1,1,3.34162531,0.6055,5.101845775,5.151948728,11.685557,-0.24175963,0,1,78.706,1
0,0,0,4,0,0,0,0,3.019132348,1,1,4.700099553,0.323,4.984172213,5.069862308,11.50624836,-0.288264074,0,1,66.3865,1
0,0,0,4,0,-1,0,0,2.727906025,3,1,3.34162531,0.9333,4.803676675,5.097775888,11.63138416,-0.319768519,0,1,62.631,1
0,5.883483242,0,4,0,-0.5,0,0,3.218435367,1,1,3.34162531,-1.0857,4.705296037,4.875553666,11.40916194,-0.639768519,3.123518266,3,57.278,1
0,0,0,8,0,-2,0,0,2.704176992,1,1,10.50262991,-0.5465,5.125418362,5.318089128,11.94592213,-0.223140934,0,1,90.3524,1
0,0,0,4,0,0,0,0,3.292515152,1,1,6.525200883,0.0405,4.646481817,4.987775888,11.32693972,-0.334768519,0,1,54.067,1
0,6.661334963,0,8,2,-0.5,0,0,3.062633728,1,3,10.50262991,-0.6849,3.851773943,4.978202003,11.8917493,-0.893742415,0,1,72.1488,0
0,5.71663662,0,8,0,-2.5,0,0,3.215132721,1,1,10.50262991,-2.2377,4.742134557,5.041694067,11.66952707,-0.621149823,3.097721841,3,68.9244,1
0,0,0,8,0,-3,0,0,2.698856254,3,1,10.50262991,-0.2187,4.840516181,5.263916289,11.8917493,-0.301149823,0,1,74.2774,1
0,0,0,10,1,-6.75,0,0,0,4,0,0,-1.2123,5.126613582,3.54130945,10.10935181,0,0,1,147.1877,0
0,0,0,16,1,-9.75,0,0,0,4,0,0,-2.9403,5.126969102,3.573486125,10.14578452,0,0,1,164.6573,0
0,0,0,12,1,-7.75,0,0,0,4,0,0,-1.7883,5.126885428,3.555344706,10.12333702,0,0,1,153.0109,0
0,0,0,8,1,-5.75,0,0,0,4,0,28.43937853,-0.6363,5.125523923,3.521004379,10.09286769,0,0,1,141.3645,0
0,0,0,7,1,-4.75,0,0,0,4,0,24.51908157,-0.0603,5.121162992,3.489002458,10.07314915,0,0,1,135.5413,1
0,0,0,7,1,-1.5,0,0,0,4,0,16.46624038,0.6993,4.728759786,5.561610225,9.975992762,0,0,1,114.2061,1
0,0,0,8,0,-3.75,0,0,0,4,0,25.97219037,-0.2391,5.125815794,6.138433756,10.06686614,0,0,1,128.6401,1
0,0,0,7,0,-2.75,0,0,0,4,0,21.96791912,0.3369,5.122326521,6.078461155,10.04016682,0,0,1,122.8169,1
